  0.99965998   0.000072736170
 -0.01479633   0.014259346517
  0.01481481  -0.014383284773
  0.01490430   0.014777194300
 -0.01442927   0.014460590116
 -0.01447902   0.014408043262
  0.01483038   0.014761075090
  0.01449359   0.014984826709
  0.01425477   0.014986527769
  0.01444436   0.014858369827
  0.01462434   0.014581084751
  0.01454770   0.014636528959
  0.01480586  -0.014282983099
 -0.01469942   0.014105826753
  0.01476453   0.014354577427
  0.01471451  -0.014314737392
  0.01445339   0.014576464980
  0.01452897  -0.014396664955
 -0.01458726   0.014105155308
  0.01480334   0.014038104948
  0.01461458  -0.014159024463
  0.01450725  -0.014266175042
  0.01418191  -0.014562939471
  0.01449481   0.014349918811
  0.01470345   0.014061051819
  0.01427021  -0.014426731657
  0.01404472   0.014668215991
  0.01430225   0.014461086485
  0.01426096   0.014494981217
  0.00000797   0.020670883360
 -0.00000862   0.020657562990
 -0.00012455   0.020636878143
  0.01430581   0.014270053693
  0.01434357   0.014176659513
  0.01429079   0.014239998777
  0.01414054   0.014379304332
 -0.00017811   0.020508032846
  0.00008617   0.020515668077
  0.01384107   0.014459405113
  0.00022712   0.020403415419
 -0.00005273   0.020433993564
 -0.00012173   0.020348659175
 -0.00032701   0.020264328882
  0.00002724   0.020308771418
  0.01389353   0.014376815610
  0.00007317   0.020302051006
 -0.00031445   0.020229852460
 -0.00017197   0.020257767064
  0.00026280   0.020216717531
  0.00028280   0.020113728512
  0.00002815   0.020170322991
  0.02061649   0.000162197501
  0.01388461   0.014112740674
  0.00013948   0.020109249053
  0.02047701   0.000148195970
  0.02041922   0.000209384668
  0.02044213  -0.000059296240
  0.02039042  -0.000104046429
  0.02031162   0.000305549691
  0.02037593   0.000108137626
  0.02023423  -0.000345782317
  0.02012098  -0.000457680854
  0.02031922   0.000091270005
  0.02014338   0.000378865579
  0.02024649  -0.000123664215
  0.02025881  -0.000077674724
  0.02021132   0.000217003972
  0.02012604  -0.000297526675
  0.02016824  -0.000230522312
  0.02000331   0.000472052738
  0.02000983   0.000418513232
  0.02014765   0.000046684150
  0.01998034  -0.000281129435
  0.02006498   0.000256617997
  0.02003802  -0.000066082110
  0.01985066  -0.000339467108
  0.02004349   0.000133424619
  0.02000867   0.000139124792
  0.01992204   0.000227220486
  0.01997738   0.000048640136
  0.01990782  -0.000074735843
  0.01977556   0.000378480495
  0.01984976   0.000100131105
  0.01978016   0.000204575071
 -0.01454200  -0.014404071725
  0.00014632  -0.020712523499
  0.00022920  -0.020684061162
 -0.00000378  -0.020655421472
 -0.00021590  -0.020542559593
 -0.01447743  -0.014243193768
 -0.01418953  -0.014459319141
  0.00028469  -0.020545896587
 -0.01448489  -0.014177333974
 -0.01439173  -0.014200899818
 -0.01408474  -0.014439827742
 -0.01426481  -0.014263585277
  0.00005160  -0.020452766274
 -0.01452970  -0.013882458223
 -0.01440955  -0.014046773446
  0.01402338   0.013834452564
  0.01392734   0.013916882760
  0.00735878   0.018025101752
 -0.01461996   0.013963007709
 -0.01446460   0.014176890330
 -0.01416706   0.014379365417
 -0.01450219   0.013953350131
 -0.01433411   0.014194243045
  0.00024541   0.019915926462
  0.00003167   0.020022555882
 -0.01381647   0.014511507788
 -0.00019873   0.020009169669
 -0.01404309   0.014389094810
 -0.00008603   0.019961029578
 -0.01441721   0.013898543395
 -0.01410857   0.014236177309
 -0.00021922   0.019908689262
  0.01451786  -0.014025600788
  0.01439376  -0.014123137376
  0.01441324  -0.013984111177
  0.01435389  -0.014075386618
  0.01414065  -0.014336181104
  0.01389725  -0.014382805666
  0.01406510  -0.014225013973
 -0.01382084   0.014358046826
  0.01380389  -0.014391083305
 -0.01424022   0.013976119011
  0.01409783  -0.014143998192
  0.01961562   0.000402883715
  0.01973488  -0.000208544700
  0.01969769  -0.000059377905
  0.00731973   0.018052713326
  0.00032766  -0.020373631711
  0.00043922  -0.020283138062
  0.00001352  -0.020305861232
  0.00016056  -0.020299687239
  0.00005671   0.019863257024
  0.01791322   0.007227059278
 -0.02076594   0.000056146503
  0.01428451  -0.013772691071
 -0.02074598   0.000398085359
  0.00008897   0.019792401875
  0.01409444  -0.013988137913
 -0.02058313   0.000106695330
 -0.01384014   0.014313309399
 -0.01406322  -0.014322256139
 -0.01395600  -0.014305524714
 -0.01403373   0.014116706026
 -0.01390250   0.014166675387
 -0.01430732  -0.013936044241
 -0.01409622   0.014045276771
  0.01958850   0.000281431073
 -0.02052015   0.000377077566
 -0.01412056  -0.014064535101
 -0.01419869  -0.013920217714
 -0.01439843  -0.013670554064
 -0.01431668  -0.013734577678
 -0.01403202  -0.014000265886
 -0.01415706   0.013829958029
 -0.01394290  -0.014056983368
 -0.01393599   0.014052341530
 -0.01407910   0.013830132519
 -0.01386413   0.014046863363
  0.01417288  -0.013650157320
  0.01401506  -0.013874037187
  0.01407291  -0.013669457879
  0.01380728  -0.013960635043
  0.01386045  -0.013828803557
  0.00734063   0.017805895806
  0.00751126   0.017711276235
  0.00706860   0.017860698640
  0.00765270   0.017587543058
  0.00709967   0.017820036900
  0.00752553   0.017643038242
 -0.00013344  -0.020115479201
  0.00019845  -0.020131315688
  0.00728744   0.017711387203
 -0.00002670  -0.020109375616
 -0.02046566  -0.000330269116
 -0.02048952  -0.000110117609
 -0.02041584   0.000544130182
  0.01763683   0.007665019507
  0.00008867  -0.020079201085
  0.01778302   0.007379339942
  0.00029563  -0.020017928960
 -0.02044865   0.000257970611
 -0.00022144  -0.019932509786
 -0.02039185   0.000467288048
 -0.02042640   0.000151860288
  0.00005466  -0.019960719908
  0.01774362   0.007197878709
 -0.02035508  -0.000354997207
  0.01769289   0.006994002792
  0.01735327   0.007849840739
  0.01768759   0.007192985008
  0.01766359   0.007302925587
  0.00015565  -0.019859214707
 -0.00011747  -0.019903702265
 -0.02025493   0.000487242893
 -0.02026686  -0.000372505741
  0.01747642   0.007662130467
  0.01755739   0.007498131153
  0.01743640   0.007626535174
 -0.02028936  -0.000217142900
  0.01750746   0.007528540518
 -0.02027717  -0.000014624555
 -0.02024538   0.000139363595
  0.00739772   0.017590787822
 -0.00016180  -0.019845248567
